id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29
185,-0.642187274,27.5,47.5,-1.336236655,-0.527471334,-0.527795344,-0.730313165,-0.73013748,-0.388054584,-0.641410128,-0.642022614,-0.794600845,-0.387408231,-0.793719142,-0.387643841,-0.793907681,-0.832530885,-0.527080594,-0.221917969,-0.7308453,-0.731082806,-0.527511586,-0.222155607,-0.83207252,-0.641810952,-0.032209328,-0.845215929,-0.641707881,-0.222183502,-0.832506807,-0.221915704,-0.832672955,-0.387473252,-0.844959482
186,-0.730313165,32.5,47.5,0.700748818,-0.642022614,-0.793907681,-0.642187274,-0.794600845,-0.73013748,-0.731082806,-0.83207252,-0.527795344,-0.832530885,-0.527471334,-0.527080594,-0.832672955,-0.388054584,-0.641810952,-0.387643841,-0.794481041,-0.793719142,-0.641410128,-0.845215929,-0.844959482,-0.222155607,-0.7308453,-0.730951926,-0.831969509,-0.845510712,-0.387408231,-0.845295283,-0.387123567,-0.527511586,-0.83275254
187,-0.793907681,37.5,47.5,0.554196622,-0.730313165,-0.731082806,-0.83207252,-0.832672955,-0.794481041,-0.844959482,-0.642022614,-0.794600845,-0.642187274,-0.845510712,-0.641810952,-0.845215929,-0.831969509,-0.73013748,-0.832530885,-0.527080594,-0.730951926,-0.832389411,-0.831898987,-0.527795344,-0.387643841,-0.793692783,-0.793719142,-0.794617656,-0.527471334,-0.83275254,-0.52734481,-0.83219228,-0.794653309,-0.387123567
188,-0.832672955,42.5,47.5,-0.836306593,-0.793907681,-0.844959482,-0.845510712,-0.794481041,-0.831898987,-0.832389411,-0.83207252,-0.731082806,-0.83219228,-0.831969509,-0.730313165,-0.730951926,-0.793692783,-0.642022614,-0.641810952,-0.794600845,-0.845476537,-0.845215929,-0.794617656,-0.794290931,-0.832432164,-0.527080594,-0.832530885,-0.730661576,-0.794347104,-0.794653309,-0.642187274,-0.641364078,-0.527795344,-0.83275254
189,-0.845510712,47.5,47.5,-1.594588162,-0.83219228,-0.831898987,-0.832389411,-0.832672955,-0.845476537,-0.794481041,-0.794290931,-0.844959482,-0.794347104,-0.794617656,-0.793907681,-0.793692783,-0.831969509,-0.731082806,-0.730951926,-0.730661576,-0.730263562,-0.83207252,-0.832432164,-0.831841689,-0.84458975,-0.845215929,-0.641810952,-0.642201098,-0.730513861,-0.730313165,-0.730550141,-0.731060561,-0.641364078,-0.794653309
190,-0.83219228,52.5,47.5,0.204958581,-0.845476537,-0.845510712,-0.794347104,-0.794290931,-0.730263562,-0.831898987,-0.832389411,-0.831841689,-0.730513861,-0.730661576,-0.832432164,-0.832672955,-0.844959482,-0.794120492,-0.793692783,-0.794481041,-0.794617656,-0.642193494,-0.84458975,-0.642201098,-0.526863801,-0.730951926,-0.831969509,-0.832769749,-0.642181845,-0.794627253,-0.793907681,-0.641419656,-0.526826532,-0.832270806
191,-0.794347104,57.5,47.5,-0.345087978,-0.831841689,-0.730263562,-0.730513861,-0.83219228,-0.642193494,-0.794120492,-0.845476537,-0.794290931,-0.84458975,-0.845510712,-0.642201098,-0.642181845,-0.831898987,-0.526863801,-0.526826532,-0.832389411,-0.730661576,-0.730683595,-0.832769749,-0.832432164,-0.794403594,-0.387693196,-0.794617656,-0.793692783,-0.832270806,-0.832672955,-0.527571728,-0.527747364,-0.387555806,-0.641451194
192,-0.730513861,62.5,47.5,0.252611703,-0.642193494,-0.794347104,-0.794120492,-0.642181845,-0.831841689,-0.730683595,-0.730263562,-0.526826532,-0.83219228,-0.832769749,-0.526863801,-0.527747364,-0.387169066,-0.794403594,-0.641451194,-0.794290931,-0.84458975,-0.387693196,-0.642201098,-0.845476537,-0.832432164,-0.22259595,-0.730661576,-0.73077615,-0.845510712,-0.845476035,-0.387555806,-0.387106186,-0.222443082,-0.2219086
193,-0.642181845,67.5,47.5,-1.294002465,-0.730513861,-0.730683595,-0.527747364,-0.526826532,-0.641451194,-0.794120492,-0.642193494,-0.387169066,-0.387693196,-0.387106186,-0.794403594,-0.794347104,-0.73077615,-0.222443082,-0.730263562,-0.831841689,-0.22259595,-0.527312219,-0.832769749,-0.526863801,-0.032244355,-0.642201098,-0.641886611,-0.84458975,-0.832199726,-0.2219086,-0.222167039,-0.83219228,-0.031260003,-0.387555806
194,-0.527747364,72.5,47.5,-0.959170444,-0.387106186,-0.387169066,-0.642181845,-0.641451194,-0.730683595,-0.526826532,-0.527312219,-0.222443082,-0.730513861,-0.73077615,-0.222167039,-0.22259595,-0.641886611,-0.387693196,-0.032244355,-0.38762278,-0.794403594,-0.032268436,-0.642193494,-0.794120492,-0.526863801,-0.526835441,-0.832769749,0.184248646,-0.793685727,-0.031482628,-0.031260003,-0.794347104,-0.831841689,-0.2219086
195,-0.387106186,77.5,47.5,1.085774854,-0.222443082,-0.222167039,-0.527747364,-0.527312219,-0.387169066,-0.032268436,-0.38762278,-0.641451194,-0.032244355,-0.642181845,-0.031482628,-0.641886611,-0.73077615,0.184557355,-0.526835441,-0.526826532,-0.730683595,0.184248646,-0.221860706,-0.22259595,-0.794403594,-0.387693196,0.425318103,-0.387567408,0.183800281,-0.731077649,-0.730513861,0.184745757,-0.642035055,-0.031873373
196,-0.222167039,82.5,47.5,0.403774905,-0.031482628,-0.387106186,-0.032268436,-0.38762278,-0.527312219,-0.222443082,-0.221860706,0.184557355,0.184745757,-0.526835441,-0.527747364,0.184248646,-0.387169066,0.425918966,-0.641451194,-0.032244355,-0.387567408,0.425318103,-0.641886611,-0.031873373,0.692268271,-0.222243833,-0.22259595,-0.73077615,0.425748112,-0.642035055,-0.642181845,0.425623323,0.693000757,0.69252352
197,-0.031482628,87.5,47.5,0.586487537,-0.221860706,-0.222167039,0.184557355,0.184745757,0.425918966,-0.032268436,-0.38762278,-0.031873373,0.425748112,0.425318103,-0.387106186,-0.387567408,0.692268271,-0.222243833,-0.526835441,0.184248646,0.183765135,-0.222443082,-0.527312219,0.69252352,0.985272431,-0.032244355,-0.032175097,-0.641886611,0.693000757,-0.527747364,-0.527307573,-0.387169066,0.425623323,-0.387988302
198,0.184745757,92.5,47.5,1.815228446,-0.031482628,-0.031873373,0.425748112,0.425918966,0.184557355,0.183765135,0.69252352,-0.221860706,0.692268271,-0.222243833,-0.222167039,-0.38762278,-0.032175097,-0.387567408,0.985272431,-0.032268436,0.425318103,0.184248646,-0.526835441,-0.387988302,0.984554324,-0.387106186,0.693000757,-0.527307573,1.302429085,-0.222556815,-0.222443082,-0.527312219,0.425623323,-0.642035055
199,0.425748112,97.5,47.5,0.128821429,0.69252352,0.183765135,0.184745757,0.425918966,-0.031873373,-0.032175097,-0.031482628,0.985272431,-0.221860706,0.692268271,0.184557355,-0.222243833,-0.387567408,0.425318103,-0.222167039,1.302429085,-0.222556815,-0.38762278,-0.387988302,0.984554324,-0.032268436,-0.526835441,0.184248646,0.693000757,-0.527307573,1.645610344,-0.38708129,-0.387106186,1.301958494,-0.222443082
200,0.425220841,2.5,52.5,-2.000929238,0.692717952,0.184419109,0.184329278,-0.032044218,0.425507808,-0.03129567,-0.031852684,0.984445736,-0.222813029,0.692953917,-0.222183502,0.183999248,-0.387473252,0.426166503,-0.221917969,-0.222410448,1.302845132,-0.387408231,-0.032209328,0.985203529,-0.38795006,-0.527549877,0.184734753,0.692717094,-0.527511586,-0.388062599,-0.388054584,1.645913831,1.301949609,-0.527836948
201,0.184419109,7.5,52.5,0.333777197,-0.03129567,-0.032044218,0.425220841,0.425507808,0.183999248,-0.222183502,0.692717952,0.184329278,-0.222813029,0.692953917,-0.221917969,-0.031852684,-0.387408231,-0.387473252,-0.032209328,0.426166503,0.984445736,-0.527511586,0.184734753,0.985203529,-0.388054584,-0.38795006,1.302845132,-0.222410448,-0.527549877,0.692717094,-0.527471334,-0.222155607,0.425194444,-0.641410128
202,-0.03129567,12.5,52.5,1.171325127,-0.222183502,0.183999248,0.184419109,-0.221917969,0.425507808,-0.032044218,-0.032209328,-0.387408231,-0.388054584,-0.387473252,0.425220841,0.426166503,0.184329278,0.692717952,0.692953917,-0.527511586,0.184734753,-0.527471334,-0.222813029,-0.222155607,-0.032263039,0.984445736,-0.031852684,-0.641410128,-0.527795344,0.692717094,-0.527549877,0.425194444,-0.641707881,-0.38795006
203,-0.221917969,17.5,52.5,2.059539242,-0.387408231,-0.032209328,-0.03129567,-0.388054584,0.183999248,-0.527471334,-0.222183502,-0.222155607,-0.527511586,-0.527795344,0.184419109,0.184734753,-0.387643841,0.425507808,-0.387473252,-0.032263039,-0.032044218,0.426166503,-0.642187274,-0.641410128,-0.73013748,-0.221915704,0.692953917,-0.222813029,0.425220841,-0.641707881,0.425194444,-0.642022614,-0.527549877,-0.527080594
204,-0.388054584,22.5,52.5,-1.376861598,-0.527795344,-0.222155607,-0.221917969,-0.527471334,-0.032209328,-0.387643841,-0.387408231,-0.642187274,-0.032263039,-0.03129567,-0.641410128,-0.642022614,-0.221915704,0.184734753,0.183999248,-0.222183502,-0.730313165,-0.527511586,-0.527080594,-0.73013748,-0.387473252,-0.387123567,-0.794600845,0.426166503,-0.7308453,0.184419109,0.184225159,-0.731082806,-0.03131935,-0.641707881
205,-0.527795344,27.5,52.5,-1.150855566,-0.642022614,-0.642187274,-0.387643841,-0.388054584,-0.730313165,-0.527080594,-0.527471334,-0.222155607,-0.731082806,-0.221915704,-0.73013748,-0.221917969,-0.641410128,-0.793907681,-0.641810952,-0.387123567,-0.794600845,-0.032263039,-0.387408231,-0.032209328,0.184734753,-0.527511586,-0.52734481,-0.83207252,-0.03131935,-0.793719142,-0.794481041,-0.03129567,-0.832530885,-0.221997482
206,-0.642022614,32.5,52.5,-0.705821395,-0.527795344,-0.730313165,-0.731082806,-0.527080594,-0.387643841,-0.641810952,-0.793907681,-0.642187274,-0.794600845,-0.387123567,-0.388054584,-0.794481041,-0.832672955,-0.73013748,-0.83207252,-0.527471334,-0.730951926,-0.222155607,-0.52734481,-0.221915704,-0.641410128,-0.844959482,-0.641364078,-0.032263039,-0.221917969,-0.832530885,-0.832389411,-0.221997482,-0.387652238,-0.793719142
207,-0.731082806,37.5,52.5,-1.054055782,-0.793907681,-0.794481041,-0.642022614,-0.641810952,-0.730951926,-0.730313165,-0.832672955,-0.527080594,-0.527795344,-0.52734481,-0.83207252,-0.832389411,-0.844959482,-0.387123567,-0.845510712,-0.794600845,-0.793692783,-0.641364078,-0.642187274,-0.387643841,-0.73013748,-0.221915704,-0.731060561,-0.831898987,-0.388054584,-0.845215929,-0.387652238,-0.845476537,-0.221997482,-0.832530885
208,-0.794481041,42.5,52.5,-0.645743723,-0.832389411,-0.730951926,-0.832672955,-0.731082806,-0.845510712,-0.793907681,-0.793692783,-0.641810952,-0.641364078,-0.845476537,-0.642022614,-0.844959482,-0.730313165,-0.83219228,-0.731060561,-0.83207252,-0.831898987,-0.52734481,-0.527080594,-0.832432164,-0.794600845,-0.387123567,-0.794290931,-0.794627253,-0.527795344,-0.831969509,-0.52754849,-0.831841689,-0.387652238,-0.845215929
209,-0.832389411,47.5,52.5,-0.185377968,-0.794481041,-0.845476537,-0.793692783,-0.845510712,-0.832672955,-0.730951926,-0.83219228,-0.832432164,-0.731060561,-0.831841689,-0.831898987,-0.731082806,-0.793907681,-0.641810952,-0.794290931,-0.641364078,-0.844959482,-0.794627253,-0.794347104,-0.84458975,-0.52734481,-0.83207252,-0.730263562,-0.832270806,-0.794617656,-0.642022614,-0.794120492,-0.641661949,-0.527080594,-0.831969509
210,-0.845476537,52.5,52.5,-1.201222051,-0.832432164,-0.832389411,-0.83219228,-0.831841689,-0.793692783,-0.794347104,-0.84458975,-0.845510712,-0.794481041,-0.794120492,-0.794290931,-0.794627253,-0.832672955,-0.832270806,-0.730951926,-0.730263562,-0.731060561,-0.730513861,-0.832769749,-0.831898987,-0.641364078,-0.844959482,-0.845476035,-0.642193494,-0.730661576,-0.731082806,-0.730365011,-0.730683595,-0.794403594,-0.794151893
211,-0.831841689,57.5,52.5,2.036972167,-0.84458975,-0.794120492,-0.845476537,-0.794347104,-0.832432164,-0.83219228,-0.730513861,-0.832769749,-0.730263562,-0.832389411,-0.730683595,-0.832270806,-0.845510712,-0.845476035,-0.642193494,-0.642181845,-0.794403594,-0.793692783,-0.794627253,-0.794290931,-0.526826532,-0.832199726,-0.731060561,-0.831898987,-0.642201098,-0.794151893,-0.794481041,-0.641451194,-0.730661576,-0.526863801
212,-0.794120492,62.5,52.5,0.107774745,-0.832769749,-0.730513861,-0.730683595,-0.831841689,-0.794347104,-0.794403594,-0.84458975,-0.642181845,-0.845476537,-0.642193494,-0.641451194,-0.845476035,-0.73077615,-0.832432164,-0.730263562,-0.83219228,-0.526826532,-0.832199726,-0.832270806,-0.527747364,-0.794627253,-0.794290931,-0.387169066,-0.793685727,-0.526863801,-0.527312219,-0.832216049,-0.832389411,-0.794151893,-0.844789974
213,-0.730683595,67.5,52.5,-0.084108101,-0.641451194,-0.794403594,-0.642181845,-0.794120492,-0.832769749,-0.527747364,-0.730513861,-0.73077615,-0.527312219,-0.526826532,-0.831841689,-0.832199726,-0.845476035,-0.84458975,-0.794347104,-0.642193494,-0.387169066,-0.641886611,-0.793685727,-0.387106186,-0.222443082,-0.730263562,-0.832270806,-0.731077649,-0.387693196,-0.845476537,-0.844789974,-0.38762278,-0.832492042,-0.832432164
214,-0.641451194,72.5,52.5,0.495619642,-0.527312219,-0.730683595,-0.73077615,-0.527747364,-0.387106186,-0.641886611,-0.794403594,-0.642181845,-0.794120492,-0.793685727,-0.387169066,-0.38762278,-0.832769749,-0.222443082,-0.222167039,-0.731077649,-0.526826532,-0.526835441,-0.730513861,-0.832199726,-0.845476035,-0.642193494,-0.642035055,-0.032268436,-0.221860706,-0.831841689,-0.832492042,-0.22259595,-0.84458975,-0.844789974
215,-0.527312219,77.5,52.5,0.037415186,-0.641451194,-0.641886611,-0.38762278,-0.387106186,-0.222167039,-0.73077615,-0.527747364,-0.526835441,-0.731077649,-0.221860706,-0.222443082,-0.730683595,-0.794403594,-0.642035055,-0.387567408,-0.031482628,-0.387169066,-0.793685727,-0.032268436,-0.642181845,-0.832199726,-0.526826532,-0.527307573,0.184557355,-0.793684081,-0.794120492,-0.032244355,-0.031873373,0.184248646,-0.730410527
216,-0.38762278,82.5,52.5,-0.132088037,-0.526835441,-0.221860706,-0.527312219,-0.222167039,-0.031482628,-0.387567408,-0.387106186,-0.641886611,-0.641451194,-0.032268436,-0.642035055,-0.031873373,-0.222443082,-0.731077649,0.184557355,0.184745757,-0.222243833,-0.527307573,-0.73077615,-0.527747364,-0.387988302,0.425918966,-0.387169066,-0.793685727,0.184248646,-0.730683595,0.183765135,-0.730410527,-0.794403594,-0.032175097
217,-0.221860706,87.5,52.5,1.476787424,-0.031482628,-0.031873373,-0.38762278,-0.387567408,-0.526835441,0.184745757,-0.222243833,-0.222167039,-0.527312219,-0.527307573,0.183765135,0.184557355,0.425748112,-0.641886611,-0.642035055,-0.032175097,0.425918966,-0.032268436,-0.387988302,-0.387106186,-0.222556815,0.69252352,-0.222443082,-0.731077649,-0.641451194,-0.642174074,0.425318103,0.692268271,-0.730410527,0.184248646
218,-0.031873373,92.5,52.5,-0.21703021,-0.222243833,-0.221860706,0.183765135,0.184745757,-0.387567408,-0.032175097,0.425748112,-0.031482628,0.425918966,-0.387988302,-0.38762278,-0.222167039,-0.526835441,-0.222556815,0.69252352,-0.527307573,0.184557355,-0.032268436,-0.642035055,-0.52683203,0.692268271,-0.527312219,-0.641886611,-0.38708129,0.985272431,0.425318103,-0.642174074,-0.387106186,-0.731077649,-0.222443082
219,0.183765135,97.5,52.5,-1.283602204,0.425748112,-0.032175097,-0.031873373,-0.222243833,0.184745757,-0.221860706,-0.222556815,0.69252352,-0.031482628,-0.387567408,0.425918966,-0.387988302,-0.527307573,0.184557355,0.985272431,-0.38762278,-0.38708129,0.692268271,-0.526835441,-0.222167039,-0.52683203,-0.032268436,-0.642035055,-0.642174074,0.425318103,-0.527312219,1.302429085,-0.527838742,-0.387106186,-0.64164352
220,0.692717952,2.5,57.5,0.38566789,0.425507808,0.425220841,0.984445736,0.184419109,0.692953917,0.184329278,0.183999248,1.302845132,-0.03129567,-0.032044218,0.985203529,0.426166503,-0.222183502,0.692717094,-0.032209328,-0.031852684,1.645913831,1.301949609,0.184734753,-0.221917969,-0.222813029,-0.387408231,0.984510408,0.425194444,-0.387473252,2.014037216,-0.222410448,-0.222155607,1.645891049,-0.38795006
221,0.425507808,7.5,57.5,-0.351512874,0.692953917,0.183999248,0.692717952,0.184419109,0.984445736,-0.03129567,0.425220841,0.426166503,-0.032044218,0.985203529,-0.032209328,-0.221917969,-0.222183502,0.184329278,0.184734753,1.302845132,0.692717094,-0.387408231,0.425194444,1.301949609,-0.222813029,-0.222155607,-0.031852684,-0.388054584,0.984510408,-0.032263039,1.645913831,-0.387473252,0.692828457,0.184225159
222,0.183999248,12.5,57.5,-0.521796093,-0.03129567,0.426166503,-0.032209328,0.425507808,-0.221917969,0.184419109,0.184734753,0.692953917,-0.222155607,-0.222183502,0.692717094,0.692717952,-0.387408231,-0.032044218,0.985203529,-0.388054584,0.425220841,0.984445736,0.425194444,-0.032263039,0.184329278,1.302845132,-0.527471334,0.184225159,0.984510408,-0.387473252,-0.387643841,-0.527795344,-0.222813029,0.692828457
223,-0.032209328,17.5,57.5,-1.068131201,0.184734753,0.183999248,-0.222155607,-0.221917969,-0.388054584,0.426166503,-0.032263039,-0.03129567,0.425194444,0.425507808,-0.387408231,-0.387643841,-0.527795344,-0.221915704,0.692953917,0.184419109,0.692717094,0.184225159,-0.527471334,-0.222183502,-0.03131935,0.985203529,-0.032044218,-0.642187274,-0.527080594,0.692828457,0.692717952,-0.527511586,0.425705032,0.984510408
224,-0.222155607,22.5,57.5,0.428365903,-0.032209328,-0.032263039,-0.388054584,-0.387643841,-0.527795344,-0.221917969,-0.221915704,0.184734753,0.183999248,0.184225159,-0.527080594,-0.527471334,-0.03129567,-0.03131935,-0.642022614,-0.387408231,0.426166503,-0.387123567,-0.642187274,0.425194444,-0.730313165,-0.221997482,-0.222183502,0.692717094,0.425507808,-0.641410128,-0.641810952,0.425705032,0.692828457,-0.52734481
225,-0.387643841,27.5,57.5,-0.174018234,-0.222155607,-0.527795344,-0.221915704,-0.527080594,-0.388054584,-0.642022614,-0.032263039,-0.387123567,-0.032209328,-0.03131935,-0.642187274,-0.641810952,-0.731082806,-0.730313165,-0.527471334,0.184225159,0.184734753,-0.221917969,-0.221997482,-0.52734481,-0.387652238,-0.387408231,-0.793907681,0.425194444,0.184425928,-0.730951926,0.183999248,-0.73013748,-0.031443538,0.425705032
226,-0.527080594,32.5,57.5,0.515667729,-0.641810952,-0.642022614,-0.387643841,-0.387123567,-0.527795344,-0.52734481,-0.731082806,-0.221915704,-0.222155607,-0.221997482,-0.730951926,-0.730313165,-0.03131935,-0.794481041,-0.032263039,-0.387652238,-0.642187274,-0.793907681,-0.388054584,-0.641364078,-0.52754849,-0.527471334,-0.832672955,0.184225159,-0.032209328,-0.794600845,-0.031443538,-0.793692783,-0.832389411,-0.222737797
227,-0.641810952,37.5,57.5,-0.234365277,-0.730951926,-0.731082806,-0.527080594,-0.52734481,-0.641364078,-0.794481041,-0.387123567,-0.642022614,-0.387643841,-0.793692783,-0.387652238,-0.793907681,-0.731060561,-0.832389411,-0.52754849,-0.527795344,-0.221997482,-0.221915704,-0.730313165,-0.832672955,-0.642187274,-0.03131935,-0.845510712,-0.641661949,-0.83207252,-0.222737797,-0.832432164,-0.222155607,-0.032263039,-0.031443538
228,-0.730951926,42.5,57.5,-0.658503426,-0.641810952,-0.793692783,-0.641364078,-0.794481041,-0.731082806,-0.731060561,-0.832389411,-0.52734481,-0.832672955,-0.52754849,-0.832432164,-0.527080594,-0.641661949,-0.845510712,-0.845476537,-0.793907681,-0.642022614,-0.794627253,-0.387123567,-0.387652238,-0.83219228,-0.221997482,-0.730365011,-0.730313165,-0.84458975,-0.844959482,-0.387643841,-0.38799116,-0.52719385,-0.222737797
229,-0.793692783,47.5,57.5,1.250236604,-0.731060561,-0.832432164,-0.832389411,-0.730951926,-0.845476537,-0.641364078,-0.794481041,-0.794627253,-0.845510712,-0.641661949,-0.641810952,-0.84458975,-0.731082806,-0.832672955,-0.832270806,-0.730365011,-0.83219228,-0.52734481,-0.831841689,-0.52754849,-0.387652238,-0.793907681,-0.794151893,-0.794347104,-0.52719385,-0.527080594,-0.831898987,-0.832769749,-0.642022614,-0.844959482
230,-0.832432164,52.5,57.5,-0.271763715,-0.845476537,-0.84458975,-0.793692783,-0.794627253,-0.731060561,-0.831841689,-0.832270806,-0.832389411,-0.730365011,-0.83219228,-0.730951926,-0.832769749,-0.794120492,-0.794481041,-0.845510712,-0.794151893,-0.845476035,-0.641661949,-0.641364078,-0.794347104,-0.832672955,-0.52754849,-0.730513861,-0.832216049,-0.641810952,-0.794290931,-0.64201551,-0.794403594,-0.832199726,-0.730683595
231,-0.84458975,57.5,57.5,0.947951996,-0.832432164,-0.831841689,-0.832270806,-0.832769749,-0.845476537,-0.794627253,-0.845476035,-0.794120492,-0.794151893,-0.793692783,-0.794347104,-0.794403594,-0.730365011,-0.731060561,-0.832199726,-0.83219228,-0.832389411,-0.730683595,-0.730513861,-0.832216049,-0.845510712,-0.642181845,-0.844789974,-0.641661949,-0.730951926,-0.730421627,-0.73077615,-0.730263562,-0.641451194,-0.794544136
232,-0.832769749,62.5,57.5,-1.20158243,-0.794403594,-0.845476035,-0.794120492,-0.84458975,-0.730683595,-0.831841689,-0.832199726,-0.832270806,-0.730513861,-0.832432164,-0.73077615,-0.832216049,-0.845476537,-0.844789974,-0.641451194,-0.793685727,-0.794347104,-0.794151893,-0.642181845,-0.794627253,-0.527747364,-0.832492042,-0.83219228,-0.730365011,-0.641886611,-0.642193494,-0.794544136,-0.793692783,-0.831888425,-0.731077649
233,-0.794403594,67.5,57.5,-0.466116096,-0.832769749,-0.832199726,-0.730683595,-0.73077615,-0.641451194,-0.794120492,-0.793685727,-0.845476035,-0.641886611,-0.642181845,-0.84458975,-0.844789974,-0.527747364,-0.832216049,-0.832270806,-0.527312219,-0.730513861,-0.832492042,-0.831841689,-0.731077649,-0.387106186,-0.793684081,-0.794347104,-0.794151893,-0.832432164,-0.831888425,-0.526835441,-0.526826532,-0.38762278,-0.642035055
234,-0.73077615,72.5,57.5,-0.269351395,-0.794403594,-0.641451194,-0.641886611,-0.793685727,-0.731077649,-0.832199726,-0.527312219,-0.730683595,-0.832769749,-0.832492042,-0.527747364,-0.526835441,-0.642035055,-0.38762278,-0.642181845,-0.844789974,-0.845476035,-0.793684081,-0.387106186,-0.794120492,-0.222167039,-0.730513861,-0.832216049,-0.730410527,-0.845065298,-0.387567408,-0.387169066,-0.84458975,-0.832270806,-0.831841689
235,-0.641886611,77.5,57.5,-0.390965408,-0.526835441,-0.73077615,-0.731077649,-0.527312219,-0.641451194,-0.642035055,-0.38762278,-0.793685727,-0.793684081,-0.794403594,-0.387106186,-0.387567408,-0.221860706,-0.730683595,-0.832199726,-0.832492042,-0.222167039,-0.527307573,-0.527747364,-0.730410527,-0.844789974,-0.642181845,-0.642174074,-0.031482628,-0.222443082,-0.222243833,-0.832769749,-0.832529236,-0.794259283,-0.387988302
236,-0.526835441,82.5,57.5,1.348707012,-0.38762278,-0.641886611,-0.642035055,-0.387567408,-0.527312219,-0.527307573,-0.221860706,-0.731077649,-0.222167039,-0.73077615,-0.730410527,-0.222243833,-0.387106186,-0.031482628,-0.641451194,-0.793684081,-0.031873373,-0.793685727,-0.387988302,-0.642174074,-0.527747364,-0.832492042,0.184745757,-0.52683203,-0.032175097,-0.794403594,-0.032268436,-0.794259283,-0.730683595,-0.832529236
237,-0.387567408,87.5,57.5,-0.022764701,-0.222243833,-0.526835441,-0.221860706,-0.527307573,-0.387988302,-0.38762278,-0.031873373,-0.642035055,-0.032175097,-0.031482628,-0.642174074,-0.641886611,-0.222556815,0.184745757,-0.527312219,-0.222167039,0.183765135,-0.52683203,-0.730410527,-0.731077649,-0.793684081,0.425748112,-0.387106186,-0.38708129,0.184557355,-0.73077615,-0.730254855,-0.794259283,-0.793685727,-0.64164352
238,-0.222243833,92.5,57.5,0.244225851,-0.032175097,-0.387988302,-0.031873373,-0.387567408,-0.527307573,-0.222556815,0.183765135,-0.221860706,-0.526835441,-0.52683203,0.184745757,-0.38708129,-0.642174074,-0.38762278,-0.031482628,0.425748112,-0.642035055,-0.222167039,-0.730410527,0.425918966,-0.64164352,-0.641886611,0.184557355,0.69252352,-0.527312219,-0.527838742,-0.730254855,-0.731077649,-0.032268436,-0.794259283
239,-0.032175097,97.5,57.5,-0.942371708,0.183765135,-0.222243833,-0.222556815,-0.387988302,-0.031873373,-0.387567408,-0.38708129,0.425748112,-0.221860706,-0.527307573,0.184745757,-0.52683203,-0.031482628,-0.642174074,-0.527838742,-0.526835441,0.69252352,-0.38762278,0.425918966,-0.642035055,-0.64164352,-0.730410527,-0.222167039,-0.730254855,0.184557355,0.985272431,-0.641253076,-0.641886611,-0.731121068,-0.731077649
240,0.984445736,2.5,62.5,-0.729217277,1.302845132,0.692717952,0.692953917,0.425507808,0.985203529,1.645913831,0.426166503,0.425220841,0.183999248,1.301949609,0.692717094,0.184419109,-0.03129567,0.984510408,0.184734753,0.184329278,2.014037216,1.645891049,0.425194444,-0.032209328,-0.032044218,1.302475554,-0.222183502,-0.221917969,0.692828457,-0.032263039,-0.031852684,2.407715258,2.014135121,0.184225159
241,0.692953917,7.5,62.5,0.998068909,0.426166503,0.425507808,0.984445736,0.985203529,0.692717094,0.183999248,1.302845132,0.692717952,0.184734753,1.301949609,0.184419109,1.645913831,0.425194444,0.984510408,-0.032209328,-0.03129567,0.425220841,-0.221917969,0.692828457,1.645891049,-0.032044218,-0.032263039,-0.222155607,0.184329278,0.184225159,1.302475554,-0.222183502,2.014037216,0.985125261,0.425705032
242,0.426166503,12.5,62.5,1.258481665,0.184734753,0.692953917,0.183999248,0.692717094,0.425507808,0.425194444,0.985203529,-0.032209328,-0.03129567,-0.032263039,0.984445736,0.984510408,-0.221917969,0.692828457,0.184419109,0.692717952,-0.222155607,1.301949609,0.184225159,1.302845132,-0.388054584,1.645913831,0.425220841,0.425705032,1.302475554,-0.221915704,-0.222183502,-0.03131935,1.645891049,0.985125261
243,0.184734753,17.5,62.5,1.248863689,-0.032209328,0.426166503,-0.032263039,0.425194444,0.183999248,0.692717094,0.184225159,-0.222155607,-0.221917969,0.692953917,0.692828457,-0.221915704,-0.03129567,-0.03131935,-0.387643841,-0.388054584,0.985203529,0.425507808,0.984510408,0.425705032,-0.527795344,1.301949609,0.184419109,0.184425928,0.985125261,0.984445736,-0.387408231,-0.387123567,0.692452568,1.302475554
244,-0.032263039,22.5,62.5,-1.38063705,0.184225159,-0.222155607,0.184734753,-0.221915704,-0.032209328,-0.387643841,-0.03131935,0.425194444,0.425705032,0.426166503,-0.388054584,-0.387123567,-0.221997482,0.692828457,-0.221917969,-0.527080594,0.183999248,0.692717094,0.184425928,-0.527795344,0.984510408,-0.03129567,-0.031443538,-0.642022614,0.692452568,-0.52734481,0.692953917,-0.527471334,0.985203529,0.985125261
