,id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29,lon_group,lat_group,s_id,lon_group1,lon_group2,lon_group3,lon_group4,lon_group5,lat_group1,lat_group2,lat_group3,lat_group4,lat_group5
301,301,1.645891049,7.5,77.5,0.760242168,1.3024755540000001,2.014135121,1.301949609,2.0140372159999997,1.645566713,2.407715258,1.6459138309999999,0.984510408,2.4082678669999997,0.985125261,0.9852035290000001,1.302845132,1.302455619,0.6928284570000001,2.013825549,2.8272673289999997,0.692717094,0.425194444,1.645084665,0.692953917,0.692452568,2.826827918,0.984445736,2.407715395,0.985278268,0.42570503200000004,3.271636649,0.426166503,0.18422515899999997,0.184734753,1,4,4,1,2,2,2,2,2,2,2,1,0
302,302,1.3024755540000001,12.5,77.5,0.038990912999999995,1.645566713,1.645891049,0.984510408,0.985125261,1.302455619,2.014135121,0.6928284570000001,1.301949609,2.0140372159999997,0.692717094,2.013825549,0.692452568,0.42570503200000004,0.985278268,0.9852035290000001,2.4082678669999997,1.645084665,1.6459138309999999,2.407715258,0.425194444,1.302745708,2.8272673289999997,1.302845132,0.18422515899999997,2.407715395,0.42565341,0.426166503,0.692953917,2.826827918,0.184734753,1,4,4,1,0,2,2,2,2,2,2,1,0
303,303,0.985125261,17.5,77.5,0.735072142,1.3024755540000001,0.6928284570000001,1.302455619,0.692452568,0.42570503200000004,0.985278268,1.645566713,0.984510408,1.645891049,0.42565341,1.645084665,0.425194444,2.014135121,0.6921532859999999,1.302745708,1.301949609,0.692717094,2.013825549,0.18442592800000002,0.18422515899999997,2.4082678669999997,0.9852035290000001,-0.03131935,0.984922636,2.01387183,0.184734753,2.0140372159999997,0.18448836899999999,0.426166503,1.6459138309999999,1,4,4,1,0,2,2,2,2,2,2,1,0
304,304,0.692452568,22.5,77.5,-0.146472627,0.42570503200000004,0.985278268,0.985125261,0.42565341,0.18442592800000002,1.302455619,0.6921532859999999,0.6928284570000001,1.302745708,1.3024755540000001,0.18448836899999999,0.18422515899999997,0.984922636,0.984510408,0.426145806,1.645566713,-0.03131935,1.645084665,0.425194444,-0.031443538,0.692992197,2.013825549,0.692717094,-0.221997482,-0.031338177,1.645891049,1.645463156,-0.032263039,2.01387183,1.301949609,2,4,4,0,1,2,2,2,2,2,2,1,0
305,305,0.42565341,27.5,77.5,-0.057887335,0.18448836899999999,0.692452568,0.18442592800000002,0.6921532859999999,-0.031443538,0.426145806,0.42570503200000004,0.985278268,0.984922636,-0.031338177,-0.03131935,0.985125261,1.302455619,1.302745708,0.692992197,-0.221997482,0.6928284570000001,0.184268636,-0.222737797,0.18422515899999997,0.42517770899999996,1.645084665,0.425194444,-0.387652238,-0.2228485,1.3024755540000001,1.3023333209999999,-0.221915704,-0.032140779,-0.38799116,2,4,4,0,1,2,2,2,2,2,2,1,0
306,306,0.18448836899999999,32.5,77.5,0.482369466,-0.031338177,0.426145806,-0.031443538,0.42565341,-0.222737797,0.6921532859999999,0.184268636,0.18442592800000002,0.692452568,0.692992197,-0.221997482,-0.2228485,-0.03131935,0.985278268,0.42517770899999996,-0.387652238,0.42570503200000004,-0.38799116,0.984922636,-0.032140779,-0.52754849,0.184296917,0.18422515899999997,1.302745708,0.9852666379999999,0.985125261,-0.387572856,-0.38712356700000006,0.69202713,-0.52734481,2,4,4,2,1,0,2,2,2,2,2,1,0
307,307,-0.031338177,37.5,77.5,0.992943637,-0.222737797,0.184268636,-0.2228485,0.18448836899999999,-0.032140779,-0.38799116,-0.031443538,0.426145806,-0.387572856,0.42517770899999996,0.42565341,-0.387652238,-0.52754849,-0.52719385,0.184296917,-0.221997482,-0.22240165899999997,0.6921532859999999,0.18442592800000002,0.692992197,-0.03131935,-0.641661949,0.984922636,-0.03126762,-0.52734481,0.69202713,0.692452568,-0.52736727,0.425477967,-0.38712356700000006,2,4,4,2,1,0,2,2,2,2,2,1,0
308,308,-0.2228485,42.5,77.5,-1.246395498,-0.387572856,-0.032140779,-0.38799116,-0.031338177,-0.222737797,-0.22240165899999997,-0.52719385,0.184268636,0.184296917,0.18448836899999999,-0.52736727,-0.52754849,-0.031443538,0.42517770899999996,-0.387210581,-0.387652238,-0.641661949,-0.64201551,-0.03126762,0.426145806,-0.222029996,-0.221997482,0.692992197,-0.730365011,0.42565341,0.425477967,-0.6420426810000001,-0.641364078,0.69202713,-0.52734481,3,4,4,2,0,1,2,2,2,2,2,1,0
309,309,-0.387572856,47.5,77.5,-0.033487525,-0.22240165899999997,-0.52719385,-0.2228485,-0.52736727,-0.032140779,-0.64201551,-0.387210581,-0.38799116,-0.031338177,-0.641661949,-0.03126762,-0.6420426810000001,-0.527541044,-0.730421627,-0.222029996,0.184268636,0.184296917,-0.730365011,-0.52754849,-0.222737797,-0.794151893,-0.387652238,0.42517770899999996,-0.387931784,0.184426439,-0.7310605609999999,0.18448836899999999,-0.731077775,-0.031443538,0.425477967,3,4,4,2,0,1,2,2,2,2,2,1,0
310,310,-0.52736727,52.5,77.5,-0.070962181,-0.387572856,-0.387210581,-0.6420426810000001,-0.64201551,-0.22240165899999997,-0.52719385,-0.527541044,-0.730421627,-0.731077775,-0.730365011,-0.222029996,-0.2228485,-0.387931784,-0.794544136,-0.794151893,-0.641661949,-0.03126762,-0.642047504,-0.38799116,-0.032140779,0.184296917,-0.832216049,-0.526991323,-0.52754849,-0.794474913,-0.031256497,-0.031338177,-0.7946272529999999,-0.7305635509999999,-0.222737797,3,4,4,2,2,1,0,2,2,2,2,1,0
311,311,-0.6420426810000001,57.5,77.5,-0.7589206540000001,-0.731077775,-0.527541044,-0.730421627,-0.52736727,-0.64201551,-0.794544136,-0.387210581,-0.642047504,-0.794474913,-0.387572856,-0.387931784,-0.794151893,-0.7305635509999999,-0.52719385,-0.526991323,-0.222029996,-0.22240165899999997,-0.730365011,-0.831888425,-0.832216049,-0.8447899740000001,-0.641661949,-0.642082037,-0.03126762,-0.2228485,-0.22232180199999999,-0.8322708059999999,-0.832014293,-0.031256497,-0.845476035,3,4,4,2,2,1,0,2,2,2,2,1,0
312,312,-0.731077775,62.5,77.5,-1.034359361,-0.794474913,-0.6420426810000001,-0.642047504,-0.794544136,-0.730421627,-0.527541044,-0.7305635509999999,-0.831888425,-0.526991323,-0.832014293,-0.52736727,-0.832216049,-0.845065298,-0.793750627,-0.387210581,-0.8447899740000001,-0.794151893,-0.642082037,-0.64201551,-0.387931784,-0.222029996,-0.7308635309999999,-0.832492042,-0.730365011,-0.845476035,-0.387075261,-0.387572856,-0.845208127,-0.8322708059999999,-0.8321997259999999,4,4,4,2,2,0,1,2,2,2,2,1,0
313,313,-0.794474913,67.5,77.5,-0.630731954,-0.7305635509999999,-0.831888425,-0.731077775,-0.832014293,-0.845065298,-0.794544136,-0.793750627,-0.642047504,-0.845208127,-0.6420426810000001,-0.8447899740000001,-0.642082037,-0.526991323,-0.527541044,-0.832492042,-0.8323330309999999,-0.832529236,-0.832216049,-0.7308635309999999,-0.730421627,-0.793684081,-0.794151893,-0.387931784,-0.793703767,-0.8321997259999999,-0.527838124,-0.832654948,-0.52736727,-0.641188574,-0.7936857270000001,4,4,4,2,2,0,1,2,2,2,2,1,0
314,314,-0.832014293,72.5,77.5,0.58680772,-0.794474913,-0.845065298,-0.845208127,-0.793750627,-0.8323330309999999,-0.832529236,-0.7305635509999999,-0.831888425,-0.832654948,-0.731077775,-0.832492042,-0.7308635309999999,-0.642047504,-0.7942592829999999,-0.8447899740000001,-0.793703767,-0.845502297,-0.642082037,-0.793684081,-0.794544136,-0.526991323,-0.832216049,-0.83244114,-0.730410527,-0.641188574,-0.7936857270000001,-0.6420426810000001,-0.794092474,-0.8321997259999999,-0.527838124,4,4,4,2,2,2,1,0,2,2,2,1,0
315,315,-0.845208127,77.5,77.5,-0.416322656,-0.832014293,-0.8323330309999999,-0.832654948,-0.832529236,-0.7942592829999999,-0.845065298,-0.793750627,-0.845502297,-0.793684081,-0.794092474,-0.794474913,-0.793703767,-0.7305635509999999,-0.730254855,-0.7308635309999999,-0.8327863759999999,-0.831888425,-0.832492042,-0.730410527,-0.83244114,-0.642174074,-0.844628009,-0.8447899740000001,-0.642082037,-0.731121068,-0.731077649,-0.731077775,-0.73096465,-0.794528407,-0.794313886,4,4,4,2,2,2,1,0,2,2,2,1,0
316,316,-0.832654948,82.5,77.5,-0.78488781,-0.845208127,-0.845502297,-0.7942592829999999,-0.794092474,-0.730254855,-0.832529236,-0.8323330309999999,-0.8327863759999999,-0.832014293,-0.83244114,-0.731121068,-0.730410527,-0.793684081,-0.845065298,-0.64164352,-0.642174074,-0.844628009,-0.793750627,-0.794528407,-0.793703767,-0.832441667,-0.52683203,-0.7308635309999999,-0.832492042,-0.794474913,-0.642035055,-0.641253076,-0.794313886,-0.731077649,-0.7308965759999999,5,4,4,2,2,2,0,1,2,2,2,1,0
317,317,-0.794092474,87.5,77.5,0.163416319,-0.8327863759999999,-0.731121068,-0.832654948,-0.730254855,-0.794528407,-0.845502297,-0.7942592829999999,-0.64164352,-0.641253076,-0.642174074,-0.845208127,-0.844628009,-0.7308965759999999,-0.832441667,-0.83244114,-0.52683203,-0.527838742,-0.832529236,-0.8323330309999999,-0.730410527,-0.793703767,-0.38708129,-0.793684081,-0.794683432,-0.832014293,-0.832750856,-0.527307573,-0.387988302,-0.8449347420000001,-0.794313886,5,4,4,2,2,2,0,1,2,2,2,1,0
318,318,-0.731121068,92.5,77.5,-1.236714235,-0.794528407,-0.641253076,-0.794092474,-0.64164352,-0.730254855,-0.8327863759999999,-0.527838742,-0.7308965759999999,-0.832441667,-0.832654948,-0.52683203,-0.844628009,-0.794683432,-0.642174074,-0.845502297,-0.38708129,-0.7942592829999999,-0.730410527,-0.83244114,-0.845208127,-0.8449347420000001,-0.387988302,-0.831799106,-0.527307573,-0.8323330309999999,-0.222556815,-0.832750856,-0.832529236,-0.642035055,-0.793703767,5,4,4,2,2,2,2,1,2,2,2,1,0
319,319,-0.641253076,97.5,77.5,1.0458737759999999,-0.7308965759999999,-0.731121068,-0.527838742,-0.794528407,-0.64164352,-0.794683432,-0.38708129,-0.794092474,-0.52683203,-0.832441667,-0.8327863759999999,-0.730254855,-0.642174074,-0.844628009,-0.222556815,-0.832654948,-0.831799106,-0.7942592829999999,-0.8449347420000001,-0.845502297,-0.387988302,-0.527307573,-0.83244114,-0.730410527,-0.832750856,-0.845208127,-0.032175097,-0.844594825,-0.8323330309999999,-0.832529236,5,4,4,2,2,2,2,1,2,2,2,1,0
320,320,2.407715258,2.5,82.5,-0.484595416,2.014135121,2.8272673289999997,2.0140372159999997,1.645891049,2.4082678669999997,1.645566713,1.6459138309999999,3.271636649,2.826827918,1.301949609,2.013825549,1.3024755540000001,2.407715395,0.984510408,1.302845132,1.302455619,3.742506635,0.9852035290000001,3.271570594,0.985125261,1.645084665,0.6928284570000001,2.01387183,0.692717094,2.827515604,0.985278268,0.984445736,1.302745708,0.692953917,0.692452568,1,5,5,1,2,2,2,2,2,2,2,0,1
321,321,2.014135121,7.5,82.5,0.18912881199999998,1.645566713,1.645891049,2.407715258,2.4082678669999997,1.3024755540000001,2.013825549,2.0140372159999997,2.8272673289999997,2.826827918,1.302455619,1.301949609,3.271636649,0.985125261,1.6459138309999999,2.407715395,0.984510408,1.645084665,0.6928284570000001,2.01387183,0.985278268,0.9852035290000001,3.271570594,1.302745708,0.692452568,3.742506635,0.692717094,1.302845132,2.827515604,0.42570503200000004,0.425194444,1,5,5,1,2,2,2,2,2,2,2,0,1
322,322,1.645566713,12.5,82.5,0.051006332,1.3024755540000001,2.014135121,2.013825549,1.302455619,1.645891049,0.985125261,1.645084665,2.4082678669999997,2.407715258,0.985278268,0.984510408,2.407715395,2.01387183,0.692452568,0.6928284570000001,2.0140372159999997,1.302745708,1.301949609,2.826827918,2.8272673289999997,1.6459138309999999,1.645463156,3.271636649,0.42570503200000004,0.692717094,0.6921532859999999,2.827515604,0.425194444,3.271570594,0.9852035290000001,1,5,5,1,0,2,2,2,2,2,2,0,1
323,323,1.302455619,17.5,82.5,-0.00024066900000000002,1.645566713,0.985278268,0.985125261,1.645084665,0.692452568,1.3024755540000001,1.302745708,2.013825549,2.014135121,2.01387183,0.6921532859999999,0.6928284570000001,1.645463156,0.42570503200000004,1.645891049,2.4082678669999997,0.984922636,0.984510408,0.42565341,2.407715395,2.826827918,0.18442592800000002,1.301949609,1.3023333209999999,0.426145806,2.407715258,2.408451892,0.425194444,2.01394075,0.18422515899999997,1,5,5,1,0,2,2,2,2,2,2,0,1
324,324,0.985278268,22.5,82.5,1.809382042,1.302745708,0.692452568,0.6921532859999999,1.302455619,0.985125261,0.984922636,1.645084665,0.42565341,1.645566713,0.426145806,1.645463156,0.42570503200000004,1.3023333209999999,2.01387183,0.692992197,0.18442592800000002,1.3024755540000001,0.18448836899999999,2.013825549,0.6928284570000001,-0.031443538,0.984510408,2.407715395,0.9852666379999999,0.18422515899999997,2.01394075,0.184268636,2.014135121,0.425194444,1.645891049,2,5,5,0,1,2,2,2,2,2,2,0,1
325,325,0.6921532859999999,27.5,82.5,-0.8253279570000001,0.426145806,0.42565341,0.985278268,0.984922636,0.692992197,1.302745708,0.692452568,0.18448836899999999,1.3023333209999999,1.302455619,0.184268636,0.18442592800000002,-0.031338177,1.645463156,1.645084665,0.42570503200000004,0.985125261,-0.031443538,0.42517770899999996,0.9852666379999999,0.6928284570000001,-0.222737797,0.69202713,2.01387183,-0.032140779,1.645566713,-0.03131935,1.645430784,1.3024755540000001,0.18422515899999997,2,5,5,0,1,2,2,2,2,2,2,0,1
326,326,0.426145806,32.5,82.5,1.145470452,0.184268636,0.18448836899999999,0.692992197,0.6921532859999999,-0.031338177,0.42517770899999996,0.984922636,0.42565341,0.985278268,-0.032140779,-0.031443538,0.9852666379999999,0.184296917,1.3023333209999999,0.18442592800000002,-0.2228485,0.69202713,1.302745708,0.692452568,-0.222737797,1.645463156,0.425477967,-0.38799116,0.42570503200000004,-0.221997482,-0.22240165899999997,1.302303218,1.302455619,-0.387572856,-0.387652238,2,5,5,2,1,0,2,2,2,2,2,0,1
327,327,0.184268636,37.5,82.5,0.031573187999999995,-0.031338177,-0.032140779,0.42517770899999996,0.426145806,0.692992197,-0.2228485,0.18448836899999999,0.184296917,-0.222737797,0.69202713,-0.22240165899999997,0.6921532859999999,0.425477967,-0.38799116,-0.387572856,-0.03126762,0.984922636,0.42565341,0.9852666379999999,-0.031443538,0.18442592800000002,1.3023333209999999,-0.52719385,0.184426439,-0.387652238,0.985070475,-0.387210581,0.985278268,-0.221997482,1.302303218,2,5,5,2,1,0,2,2,2,2,2,0,1
328,328,-0.032140779,42.5,82.5,-0.835205805,0.184296917,0.184268636,-0.22240165899999997,-0.2228485,-0.387572856,-0.03126762,0.42517770899999996,-0.031338177,-0.387210581,0.425477967,-0.38799116,0.426145806,0.69202713,-0.222737797,-0.52719385,-0.222029996,0.18448836899999999,-0.52736727,0.692992197,0.184426439,0.9852666379999999,-0.031443538,-0.64201551,-0.031256497,-0.527541044,-0.52754849,0.693027405,0.6921532859999999,0.985070475,-0.387652238,3,5,5,2,0,1,2,2,2,2,2,0,1
329,329,-0.22240165899999997,47.5,82.5,-0.06876364900000001,-0.03126762,-0.387572856,-0.387210581,-0.032140779,-0.222029996,-0.52736727,0.184296917,-0.2228485,-0.52719385,0.184268636,0.184426439,-0.527541044,-0.031338177,-0.6420426810000001,-0.387931784,-0.38799116,-0.64201551,-0.031256497,0.42517770899999996,0.425477967,-0.730421627,-0.222737797,0.69202713,-0.22232180199999999,-0.641661949,0.42600541799999997,0.426145806,-0.642047504,-0.526991323,-0.730365011,3,5,5,2,0,1,2,2,2,2,2,0,1
330,330,-0.387210581,52.5,82.5,0.7467716870000001,-0.527541044,-0.22240165899999997,-0.222029996,-0.52736727,-0.03126762,-0.387572856,-0.387931784,-0.6420426810000001,-0.642047504,-0.64201551,-0.032140779,-0.031256497,-0.731077775,-0.730421627,0.184426439,0.184296917,-0.22232180199999999,-0.2228485,-0.52719385,-0.526991323,0.425477967,-0.38799116,-0.387075261,-0.794544136,-0.730365011,0.184412568,0.184268636,-0.7305635509999999,-0.794474913,-0.642082037,3,5,5,2,2,1,0,2,2,2,2,0,1
331,331,-0.527541044,57.5,82.5,-0.425518734,-0.642047504,-0.6420426810000001,-0.387931784,-0.387210581,-0.526991323,-0.52736727,-0.222029996,-0.731077775,-0.22240165899999997,-0.730421627,-0.22232180199999999,-0.7305635509999999,-0.794544136,-0.387572856,-0.387075261,-0.03126762,-0.794474913,-0.031256497,-0.642082037,-0.64201551,-0.52719385,-0.831888425,-0.527838124,0.184426439,-0.03191504,-0.793750627,-0.032140779,-0.794151893,-0.832014293,-0.7308635309999999,3,5,5,2,2,1,0,2,2,2,2,0,1
332,332,-0.642047504,62.5,82.5,-0.772082235,-0.526991323,-0.731077775,-0.527541044,-0.7305635509999999,-0.6420426810000001,-0.387931784,-0.794474913,-0.642082037,-0.387210581,-0.793750627,-0.387075261,-0.794544136,-0.7308635309999999,-0.831888425,-0.52736727,-0.730421627,-0.832014293,-0.222029996,-0.527838124,-0.22232180199999999,-0.64201551,-0.845065298,-0.641188574,-0.031256497,-0.8323330309999999,-0.832216049,-0.22240165899999997,-0.22212379399999999,-0.03191504,-0.794151893,4,5,5,2,2,0,1,2,2,2,2,0,1
333,333,-0.7305635509999999,67.5,82.5,0.15276410699999998,-0.794474913,-0.642047504,-0.642082037,-0.793750627,-0.526991323,-0.731077775,-0.7308635309999999,-0.832014293,-0.831888425,-0.527541044,-0.8323330309999999,-0.527838124,-0.6420426810000001,-0.793703767,-0.845208127,-0.641188574,-0.845065298,-0.387931784,-0.387075261,-0.794544136,-0.730421627,-0.73096465,-0.832529236,-0.22232180199999999,-0.845502297,-0.387210581,-0.38782130600000003,-0.8447899740000001,-0.832216049,-0.832492042,4,5,5,2,2,0,1,2,2,2,2,0,1
334,334,-0.793750627,72.5,82.5,0.988596845,-0.8323330309999999,-0.7305635509999999,-0.7308635309999999,-0.832014293,-0.793703767,-0.794474913,-0.642082037,-0.845208127,-0.845502297,-0.641188574,-0.845065298,-0.642047504,-0.526991323,-0.831888425,-0.731077775,-0.832529236,-0.73096465,-0.832654948,-0.527838124,-0.83244114,-0.387075261,-0.794313886,-0.7942592829999999,-0.794544136,-0.527541044,-0.832492042,-0.5274713329999999,-0.8327863759999999,-0.8447899740000001,-0.387931784,4,5,5,2,2,2,1,0,2,2,2,0,1
335,335,-0.8323330309999999,77.5,82.5,-0.073458335,-0.845208127,-0.793750627,-0.845502297,-0.793703767,-0.832654948,-0.832014293,-0.83244114,-0.7308635309999999,-0.8327863759999999,-0.7305635509999999,-0.73096465,-0.832529236,-0.844628009,-0.794313886,-0.7942592829999999,-0.845065298,-0.794092474,-0.641188574,-0.794474913,-0.642082037,-0.730254855,-0.527838124,-0.831888425,-0.832750856,-0.794528407,-0.793684081,-0.641240746,-0.642047504,-0.731121068,-0.832441667,4,5,5,2,2,2,1,0,2,2,2,0,1
336,336,-0.845502297,82.5,82.5,-1.387026554,-0.832654948,-0.83244114,-0.8323330309999999,-0.8327863759999999,-0.844628009,-0.793703767,-0.845208127,-0.794092474,-0.794313886,-0.793750627,-0.7942592829999999,-0.794528407,-0.7308635309999999,-0.731121068,-0.832441667,-0.832014293,-0.730254855,-0.832529236,-0.73096465,-0.832750856,-0.8449347420000001,-0.845065298,-0.64164352,-0.641188574,-0.7308965759999999,-0.730410527,-0.7304234759999999,-0.7305635509999999,-0.641253076,-0.794053846,5,5,5,2,2,2,0,1,2,2,2,0,1
337,337,-0.8327863759999999,87.5,82.5,-1.306675904,-0.794528407,-0.845502297,-0.844628009,-0.794092474,-0.83244114,-0.832654948,-0.832441667,-0.731121068,-0.730254855,-0.8323330309999999,-0.832750856,-0.7308965759999999,-0.794683432,-0.641253076,-0.8449347420000001,-0.845208127,-0.7942592829999999,-0.794313886,-0.64164352,-0.793703767,-0.527838742,-0.831799106,-0.832529236,-0.73096465,-0.793750627,-0.642174074,-0.794053846,-0.7304234759999999,-0.730410527,-0.8324242359999999,5,5,5,2,2,2,0,1,2,2,2,0,1
338,338,-0.794528407,92.5,82.5,-0.768395325,-0.7308965759999999,-0.832441667,-0.8327863759999999,-0.731121068,-0.794092474,-0.794683432,-0.844628009,-0.641253076,-0.845502297,-0.8449347420000001,-0.64164352,-0.730254855,-0.527838742,-0.83244114,-0.832750856,-0.832654948,-0.831799106,-0.794313886,-0.7942592829999999,-0.8323330309999999,-0.52683203,-0.8324242359999999,-0.794053846,-0.845208127,-0.793703767,-0.844594825,-0.642174074,-0.38708129,-0.832529236,-0.730410527,5,5,5,2,2,2,2,1,2,2,2,0,1
339,339,-0.7308965759999999,97.5,82.5,-0.527108125,-0.794683432,-0.641253076,-0.794528407,-0.832441667,-0.731121068,-0.527838742,-0.8327863759999999,-0.831799106,-0.794092474,-0.8449347420000001,-0.64164352,-0.844628009,-0.832750856,-0.730254855,-0.845502297,-0.844594825,-0.38708129,-0.52683203,-0.832654948,-0.83244114,-0.8324242359999999,-0.642174074,-0.794313886,-0.7942592829999999,-0.794053846,-0.222556815,-0.8323330309999999,-0.845208127,-0.793703767,-0.387988302,5,5,5,2,2,2,2,1,2,2,2,0,1
340,340,2.8272673289999997,2.5,87.5,-0.021427065,2.4082678669999997,3.271636649,2.407715258,2.014135121,2.826827918,2.013825549,3.742506635,2.0140372159999997,1.645891049,1.645566713,2.407715395,3.271570594,1.3024755540000001,2.827515604,1.6459138309999999,1.645084665,1.301949609,2.01387183,1.302455619,0.984510408,0.985125261,2.408451892,1.302845132,1.302745708,0.9852035290000001,0.985278268,1.645463156,0.6928284570000001,0.692452568,0.692717094,1,5,5,1,2,2,2,2,2,2,2,0,1
341,341,2.4082678669999997,7.5,87.5,0.670498071,2.8272673289999997,2.014135121,2.013825549,2.826827918,1.645566713,2.407715395,3.271636649,2.407715258,1.645891049,1.645084665,3.271570594,3.742506635,2.01387183,1.302455619,1.3024755540000001,2.827515604,2.0140372159999997,2.408451892,0.985125261,1.301949609,1.302745708,1.6459138309999999,0.985278268,1.645463156,0.984510408,2.01394075,0.6928284570000001,0.692452568,0.9852035290000001,0.984922636,1,5,5,1,2,2,2,2,2,2,2,0,1
342,342,2.013825549,12.5,87.5,-0.434617039,1.645084665,1.645566713,2.4082678669999997,2.407715395,2.01387183,2.014135121,1.302455619,2.826827918,1.3024755540000001,2.827515604,2.8272673289999997,1.302745708,1.645891049,0.985125261,3.271636649,2.407715258,1.645463156,2.408451892,3.271570594,0.985278268,2.01394075,2.0140372159999997,3.742506635,0.692452568,0.984922636,0.984510408,0.6928284570000001,1.301949609,0.6921532859999999,1.3023333209999999,1,5,5,1,0,2,2,2,2,2,2,0,1
343,343,1.645084665,17.5,87.5,-1.113879783,1.302745708,2.01387183,2.013825549,1.302455619,1.645463156,0.985278268,1.645566713,2.407715395,0.985125261,0.984922636,2.4082678669999997,2.408451892,2.826827918,0.692452568,0.6921532859999999,1.3024755540000001,1.3023333209999999,2.01394075,2.827515604,2.014135121,1.645891049,3.271570594,0.42565341,1.645430784,2.8272673289999997,0.6928284570000001,0.692992197,0.42570503200000004,3.271636649,0.984510408,1,5,5,1,0,2,2,2,2,2,2,0,1
344,344,1.302745708,22.5,87.5,0.607105995,0.985278268,1.645084665,1.645463156,0.984922636,1.3023333209999999,2.01387183,0.6921532859999999,1.302455619,2.01394075,0.692452568,2.013825549,0.692992197,0.985125261,0.9852666379999999,2.408451892,0.42565341,1.645566713,2.407715395,1.645430784,0.426145806,1.3024755540000001,0.18448836899999999,2.827515604,1.302303218,0.42570503200000004,2.4082678669999997,0.42517770899999996,2.826827918,0.6928284570000001,0.18442592800000002,2,5,5,0,1,2,2,2,2,2,2,0,1
345,345,0.984922636,27.5,87.5,0.275456969,1.302745708,0.6921532859999999,0.692992197,1.3023333209999999,0.426145806,1.645463156,0.9852666379999999,0.985278268,0.42565341,1.645084665,0.42517770899999996,1.645430784,2.01394075,0.184268636,1.302455619,2.01387183,1.302303218,0.18448836899999999,0.692452568,0.69202713,-0.031338177,0.985125261,0.985070475,2.408451892,2.013825549,0.184296917,0.18442592800000002,-0.031443538,-0.032140779,0.425477967,2,5,5,0,1,2,2,2,2,2,2,0,1
346,346,0.692992197,32.5,87.5,1.157347069,0.9852666379999999,0.426145806,0.984922636,0.42517770899999996,0.6921532859999999,0.69202713,0.184268636,1.3023333209999999,0.184296917,1.302745708,0.18448836899999999,1.302303218,-0.031338177,1.645430784,-0.032140779,0.985278268,1.645463156,0.42565341,0.985070475,0.425477967,0.693027405,-0.2228485,2.01394075,0.692452568,-0.03126762,1.645084665,-0.031443538,0.184426439,1.302455619,-0.222737797,2,5,5,2,1,0,2,2,2,2,2,0,1
347,347,0.42517770899999996,37.5,87.5,-1.682480859,0.692992197,0.69202713,0.184268636,0.184296917,-0.032140779,0.9852666379999999,0.426145806,0.425477967,-0.031338177,0.984922636,0.985070475,-0.03126762,0.184426439,1.3023333209999999,0.18448836899999999,0.693027405,0.6921532859999999,-0.2228485,-0.22240165899999997,1.302303218,1.645430784,0.42565341,0.42600541799999997,-0.387572856,-0.222029996,-0.222737797,1.302745708,0.985278268,-0.38799116,-0.031443538,2,5,5,2,1,0,2,2,2,2,2,0,1
348,348,0.184296917,42.5,87.5,0.087319089,-0.032140779,0.42517770899999996,-0.03126762,0.425477967,0.184426439,-0.22240165899999997,0.69202713,0.184268636,0.692992197,-0.2228485,0.693027405,-0.222029996,-0.031338177,0.9852666379999999,0.985070475,-0.387210581,-0.387572856,0.42600541799999997,0.426145806,-0.031256497,0.18448836899999999,-0.52736727,0.184412568,1.302303218,-0.387931784,-0.38799116,0.984922636,-0.222737797,-0.52719385,0.6921532859999999,3,5,5,2,0,1,2,2,2,2,2,0,1
349,349,-0.03126762,47.5,87.5,1.353361894,0.184296917,-0.222029996,-0.22240165899999997,0.184426439,-0.032140779,-0.031256497,-0.387210581,0.425477967,0.42600541799999997,-0.387572856,-0.387931784,0.42517770899999996,-0.52736727,-0.527541044,0.184412568,-0.2228485,0.693027405,0.184268636,-0.22232180199999999,0.69202713,-0.031338177,-0.03191504,-0.6420426810000001,0.985070475,-0.526991323,0.692992197,-0.52719385,-0.38799116,0.9852666379999999,0.426145806,3,5,5,2,0,1,2,2,2,2,2,0,1
350,350,-0.222029996,52.5,87.5,0.724173801,-0.03126762,-0.387931784,-0.031256497,-0.387210581,-0.527541044,0.184426439,-0.22232180199999999,-0.22240165899999997,-0.52736727,0.184412568,-0.526991323,0.184296917,-0.642047504,-0.03191504,-0.6420426810000001,-0.032140779,0.425477967,-0.387075261,-0.387572856,0.42600541799999997,-0.731077775,-0.22212379399999999,-0.2228485,0.693027405,0.42517770899999996,-0.642082037,-0.64201551,-0.7305635509999999,0.69202713,-0.527838124,3,5,5,2,2,1,0,2,2,2,2,0,1
351,351,-0.387931784,57.5,87.5,-0.8325528259999999,-0.527541044,-0.222029996,-0.526991323,-0.22232180199999999,-0.642047504,-0.387075261,-0.031256497,-0.387210581,-0.03191504,-0.03126762,-0.642082037,-0.6420426810000001,0.184426439,-0.22240165899999997,-0.731077775,-0.7305635509999999,-0.52736727,-0.22212379399999999,-0.527838124,0.184412568,-0.38782130600000003,0.42600541799999997,-0.387572856,-0.794474913,-0.7308635309999999,0.184296917,-0.730421627,-0.793750627,0.425477967,-0.641188574,3,5,5,2,2,1,0,2,2,2,2,0,1
