,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,id,synth
0,-121.31124999999996,37.960625,41.0,1644.0,335.0,816.0,330.0,2.75589375,94431.0,INLAND,22453,1
0,-117.31923076923076,33.23230769230769,14.0,3598.0,716.0,1847.0,666.0,3.2233153846153844,138611.0,NEAR OCEAN,22454,1
0,-119.80615384615385,36.72269230769233,35.0,1132.0,262.0,859.0,242.0,1.7286346153846148,53684.0,INLAND,22455,1
0,-121.2372549019607,37.81725490196075,24.0,1828.0,352.0,1091.0,338.0,3.3885431372549024,137927.0,INLAND,22456,1
0,-121.84749999999997,37.35875,26.0,2864.0,736.0,2800.0,724.0,3.24376875,173431.0,<1H OCEAN,22457,1
0,-117.30549019607842,33.70000000000001,11.0,5141.0,949.0,2362.0,832.0,3.621950980392156,168617.0,<1H OCEAN,22458,1
0,-117.72192307692306,34.06961538461539,30.0,2193.0,472.0,1458.0,445.0,3.1355307692307695,127626.0,INLAND,22459,1
0,-117.84346153846151,33.74538461538462,23.0,2521.0,671.0,2136.0,634.0,3.3969346153846156,173630.0,<1H OCEAN,22460,1
0,-122.1584191176471,37.786409313725464,46.0,2431.0,482.0,1140.0,462.0,5.023563235294118,353603.0,<1H OCEAN,22461,1
0,-118.36627450980387,34.11019607843134,31.0,3604.0,897.0,1465.0,836.0,4.7204098039215685,383068.0,<1H OCEAN,22462,1
0,-122.29312499999997,37.810625,41.0,944.0,214.0,521.0,179.0,1.8010125000000001,87450.0,NEAR BAY,22463,1
0,-118.20235294117643,34.07803921568626,38.0,1651.0,439.0,1654.0,419.0,2.4272980392156875,150901.0,<1H OCEAN,22464,1
0,-118.42137254901955,34.15862745098042,33.0,2428.0,503.0,1021.0,493.0,4.577323529411766,365427.0,<1H OCEAN,22465,1
0,-118.86313725490199,34.19568627450983,20.0,3717.0,602.0,1644.0,586.0,6.0806352941176485,304854.0,NEAR OCEAN,22466,1
0,-122.09643491124257,37.723727810650885,45.0,2048.0,399.0,996.0,383.0,5.013380621301776,388464.0,<1H OCEAN,22467,1
0,-118.12875000000003,33.95375,36.0,2002.0,394.0,993.0,388.0,4.80376875,271037.0,<1H OCEAN,22468,1
0,-118.19999999999993,34.04098039215685,40.0,1252.0,351.0,1435.0,339.0,2.2148705882352946,138111.0,<1H OCEAN,22469,1
0,-117.20803921568627,33.18117647058827,15.0,3070.0,625.0,1594.0,572.0,3.553572549019608,182264.0,<1H OCEAN,22470,1
0,-119.74705882352939,36.20941176470587,23.0,1603.0,326.0,1046.0,307.0,2.596045098039216,75552.0,INLAND,22471,1
0,-122.09627450980386,37.40686274509807,28.0,2321.0,539.0,1179.0,515.0,4.6351,322082.0,NEAR BAY,22472,1
0,-122.03346153846155,36.96423076923079,38.0,1511.0,341.0,815.0,314.0,3.204138461538462,244473.0,NEAR OCEAN,22473,1
0,-122.47000000000001,37.75125,49.0,2668.0,533.0,1223.0,509.0,4.743400000000001,371518.0,NEAR BAY,22474,1
0,-118.29686274509808,33.92274509803924,35.0,1760.0,406.0,1273.0,384.0,3.1325862745098045,141305.0,<1H OCEAN,22475,1
0,-117.79874999999997,33.680625000000006,9.0,2090.0,371.0,978.0,363.0,6.0320124999999996,305387.0,<1H OCEAN,22476,1
0,-118.3523076923077,33.97153846153847,33.0,2209.0,541.0,1488.0,522.0,3.2470307692307685,179000.0,<1H OCEAN,22477,1
0,-118.31764705882357,34.09176470588233,37.0,1963.0,737.0,1815.0,665.0,2.1980411764705883,259700.0,<1H OCEAN,22478,1
0,-122.31687499999997,40.4675,22.0,2283.0,469.0,1189.0,445.0,2.4097750000000002,79650.0,INLAND,22479,1
0,-121.32999999999997,38.02875,21.0,2630.0,463.0,1371.0,441.0,4.0957937499999995,131731.0,INLAND,22480,1
0,-118.41730769230769,34.00153846153846,33.0,2060.0,532.0,1299.0,504.0,3.720465384615385,321661.0,<1H OCEAN,22481,1
0,-120.61509803921561,40.09098039215686,24.0,1856.0,365.0,851.0,298.0,2.6216999999999997,84137.0,INLAND,22482,1
0,-122.24265460030163,37.86465309200604,45.0,1981.0,380.0,983.0,365.0,4.921670965309201,376680.0,NEAR BAY,22483,1
0,-117.08730769230769,32.63961538461538,29.0,2084.0,533.0,1248.0,511.0,2.3261653846153845,132030.0,NEAR OCEAN,22484,1
0,-118.23076923076918,33.98653846153847,30.0,1153.0,353.0,1437.0,335.0,2.355353846153846,144853.0,<1H OCEAN,22485,1
0,-122.15030165912523,37.77036953242833,46.0,2399.0,481.0,1123.0,460.0,4.9588619155354445,354076.0,NEAR BAY,22486,1
0,-118.34999999999997,33.90153846153844,30.0,1789.0,432.0,1137.0,409.0,3.9442615384615376,236184.0,<1H OCEAN,22487,1
0,-122.07802884615381,37.71036057692308,45.0,1993.0,384.0,1035.0,370.0,4.969078846153845,379399.0,<1H OCEAN,22488,1
0,-118.26115384615387,33.99961538461538,39.0,1535.0,421.0,1631.0,391.0,1.7007423076923076,103173.0,<1H OCEAN,22489,1
0,-122.00294117647059,37.96666666666669,26.0,2544.0,445.0,1176.0,433.0,4.743398039215688,207015.0,NEAR BAY,22490,1
0,-115.56470588235297,32.80313725490194,22.0,1464.0,313.0,984.0,296.0,2.9522235294117642,82068.0,INLAND,22491,1
0,-118.43187500000005,34.29687500000001,32.0,2250.0,498.0,1748.0,485.0,3.3340875000000003,159593.0,<1H OCEAN,22492,1
0,-122.34874999999997,37.575625,42.0,2553.0,551.0,1099.0,520.0,6.03064375,423875.0,NEAR OCEAN,22493,1
0,-118.51937499999998,34.435,15.0,6619.0,1100.0,3248.0,1067.0,5.339650000000002,243568.0,<1H OCEAN,22494,1
0,-121.88312500000004,37.4375,16.0,2990.0,565.0,1864.0,541.0,6.160781249999999,282450.0,<1H OCEAN,22495,1
0,-117.68687500000003,34.104375000000005,21.0,3171.0,640.0,1711.0,593.0,3.92563125,177712.0,INLAND,22496,1
0,-117.73843137254903,33.63372549019605,16.0,2680.0,528.0,1073.0,498.0,4.583560784313725,207245.0,<1H OCEAN,22497,1
0,-121.62960784313724,37.01588235294119,20.0,3413.0,609.0,1887.0,580.0,4.664380392156864,269445.0,INLAND,22498,1
0,-117.93250000000005,33.85812500000001,32.0,1598.0,356.0,1176.0,327.0,3.6110125000000006,176425.0,<1H OCEAN,22499,1
0,-118.07307692307691,33.89076923076922,30.0,2053.0,415.0,1547.0,406.0,4.120673076923078,179880.0,<1H OCEAN,22500,1
0,-122.1701923076923,37.80201923076923,44.0,1990.0,382.0,989.0,367.0,4.943551201923077,376313.0,INLAND,22501,1
0,-118.04749999999997,34.11000000000001,37.0,2269.0,411.0,1124.0,389.0,4.60603125,352481.0,INLAND,22502,1
0,-122.1551348039216,37.79305147058822,46.0,2428.0,484.0,1147.0,463.0,4.971018014705882,350885.0,INLAND,22503,1
0,-122.42274509803912,38.30313725490194,24.0,2874.0,539.0,1266.0,503.0,3.978429411764704,220450.0,NEAR BAY,22504,1
0,-118.0929411764706,33.91882352941179,32.0,1639.0,356.0,1103.0,338.0,3.907147058823529,175719.0,<1H OCEAN,22505,1
0,-117.28807692307691,33.11269230769231,12.0,4801.0,855.0,1987.0,786.0,4.888019230769232,274273.0,NEAR OCEAN,22506,1
0,-120.97437500000001,39.165625,16.0,2205.0,421.0,976.0,373.0,3.403625000000001,154975.0,INLAND,22507,1
0,-116.95961538461536,33.74730769230769,18.0,4948.0,1071.0,2270.0,969.0,2.4828230769230766,95457.0,INLAND,22508,1
0,-118.04999999999997,33.980000000000004,38.0,1979.0,481.0,1307.0,451.0,3.41186875,175087.0,<1H OCEAN,22509,1
0,-117.09062499999997,32.756874999999994,29.0,1900.0,483.0,1146.0,445.0,2.3720812499999995,145125.0,NEAR OCEAN,22510,1
0,-122.65062500000003,41.685,24.0,2820.0,553.0,1239.0,492.0,2.33270625,68812.0,INLAND,22511,1
0,-118.17250000000003,33.771874999999994,35.0,2538.0,815.0,1804.0,721.0,2.15661875,176250.0,NEAR OCEAN,22512,1
0,-118.74647058823527,34.27450980392155,20.0,3158.0,512.0,1591.0,498.0,5.454711764705883,237494.0,<1H OCEAN,22513,1
0,-117.87437499999999,33.841875000000016,24.0,2014.0,414.0,1155.0,396.0,4.360368750000001,220900.0,<1H OCEAN,22514,1
0,-118.45076923076924,34.04692307692307,25.0,3135.0,895.0,1593.0,823.0,3.8204153846153845,374692.0,<1H OCEAN,22515,1
0,-116.30769230769228,33.70192307692309,11.0,7346.0,1454.0,2378.0,931.0,4.237053846153846,171007.0,INLAND,22516,1
0,-117.44307692307692,34.1046153846154,19.0,4076.0,817.0,2491.0,743.0,3.008503846153847,109819.0,INLAND,22517,1
0,-119.023125,35.410624999999996,36.0,2252.0,532.0,1199.0,483.0,1.97535625,59087.0,INLAND,22518,1
0,-121.03249999999998,37.68812499999999,19.0,3634.0,712.0,1982.0,681.0,3.186618750000001,135600.0,INLAND,22519,1
0,-118.14125000000004,34.17875,46.0,2258.0,464.0,1517.0,444.0,3.4897375,192068.0,INLAND,22520,1
0,-118.38274509803922,34.0762745098039,38.0,3048.0,732.0,1215.0,677.0,5.23176274509804,432984.0,<1H OCEAN,22521,1
0,-121.48784313725488,38.61666666666665,26.0,3022.0,686.0,1692.0,635.0,2.337300000000001,98933.0,INLAND,22522,1
0,-122.22764705882345,37.78196078431371,47.0,1639.0,387.0,1166.0,362.0,2.7049470588235294,148443.0,NEAR BAY,22523,1
0,-122.34235294117653,37.94901960784318,37.0,1761.0,403.0,1051.0,377.0,2.81427450980392,120882.0,NEAR BAY,22524,1
0,-122.16541478129719,37.790188536953224,46.0,2424.0,483.0,1140.0,463.0,4.99486342383107,352623.0,<1H OCEAN,22525,1
0,-124.16843137254902,40.73901960784311,37.0,1971.0,398.0,940.0,377.0,2.5369372549019604,84674.0,NEAR OCEAN,22526,1
0,-117.95901960784312,33.77999999999999,28.0,2300.0,484.0,1437.0,466.0,4.089790196078431,201543.0,<1H OCEAN,22527,1
0,-117.80411764705885,33.79705882352939,20.0,3752.0,554.0,1692.0,535.0,7.177072549019608,338553.0,<1H OCEAN,22528,1
0,-122.43843137254898,37.77921568627449,45.0,2417.0,597.0,1168.0,559.0,3.764962745098039,385839.0,NEAR BAY,22529,1
0,-119.71807692307691,34.399999999999984,31.0,1710.0,370.0,958.0,359.0,4.013676923076923,316538.0,NEAR OCEAN,22530,1
0,-122.23625,37.798125,50.0,1501.0,376.0,962.0,345.0,2.4153874999999996,144537.0,NEAR BAY,22531,1
0,-122.00740196078432,37.62865196078432,43.0,2056.0,395.0,1075.0,383.0,4.7338715686274515,405384.0,<1H OCEAN,22532,1
0,-117.24615384615387,32.95807692307693,16.0,4390.0,772.0,1934.0,713.0,6.328253846153847,382334.0,NEAR OCEAN,22533,1
0,-121.88632211538462,37.62173076923077,41.0,2216.0,430.0,1120.0,398.0,4.622669471153847,387642.0,NEAR BAY,22534,1
0,-122.09253676470588,37.80231617647059,43.0,2081.0,396.0,1079.0,384.0,4.639697794117647,387003.0,NEAR BAY,22535,1
0,-118.31437499999996,33.977500000000006,48.0,1543.0,327.0,869.0,306.0,2.7742312499999997,113912.0,<1H OCEAN,22536,1
0,-121.95125000000003,37.330000000000005,31.0,2044.0,443.0,960.0,432.0,3.98298125,270137.0,<1H OCEAN,22537,1
0,-115.56352941176473,32.808627450980374,22.0,1476.0,316.0,990.0,300.0,2.948878431372549,81603.0,INLAND,22538,1
0,-117.70125000000003,33.601875000000014,19.0,2807.0,593.0,1138.0,546.0,3.559493750000001,168300.0,<1H OCEAN,22539,1
0,-117.31686274509804,34.091960784313706,37.0,1812.0,413.0,1296.0,388.0,2.0992313725490193,75747.0,INLAND,22540,1
0,-118.48705882352931,34.03450980392156,34.0,2785.0,638.0,1192.0,601.0,6.032935294117648,433971.0,<1H OCEAN,22541,1
0,-118.30803921568629,33.931176470588255,36.0,1882.0,406.0,1234.0,380.0,3.5356196078431377,147584.0,<1H OCEAN,22542,1
0,-122.42000000000003,37.74625,52.0,1846.0,477.0,1112.0,450.0,3.2256875000000007,296481.0,NEAR BAY,22543,1
0,-122.88980392156857,38.52176470588235,28.0,2796.0,538.0,1244.0,471.0,3.417203921568627,193864.0,NEAR OCEAN,22544,1
0,-122.01980392156871,37.37549019607845,24.0,2760.0,644.0,1415.0,597.0,4.750449019607842,288752.0,<1H OCEAN,22545,1
0,-117.99576923076926,34.038076923076915,29.0,2748.0,562.0,2122.0,546.0,3.747230769230769,192515.0,INLAND,22546,1
0,-121.97137254901958,37.96254901960788,20.0,2785.0,460.0,1267.0,449.0,5.409596078431374,226921.0,INLAND,22547,1
0,-121.39312500000003,38.472500000000004,13.0,6783.0,1241.0,3465.0,1160.0,3.73254375,128543.0,INLAND,22548,1
0,-117.93812500000004,34.049375000000005,32.0,2153.0,427.0,1553.0,416.0,4.0949937499999995,179493.0,<1H OCEAN,22549,1
0,-117.9875,33.67937500000001,15.0,3191.0,658.0,1558.0,628.0,4.84259375,272943.0,<1H OCEAN,22550,1
0,-117.91960784313729,34.07196078431371,33.0,1964.0,370.0,1123.0,363.0,4.577031372549021,202658.0,<1H OCEAN,22551,1
0,-120.1226923076923,39.16423076923078,21.0,2806.0,501.0,334.0,139.0,3.6669307692307695,184511.0,INLAND,22552,1
0,-118.08725490196082,33.952156862745134,33.0,1790.0,363.0,1241.0,354.0,3.9673352941176465,186000.0,<1H OCEAN,22553,1
0,-117.91076923076922,33.839615384615406,30.0,1614.0,395.0,1307.0,376.0,3.028253846153847,185811.0,<1H OCEAN,22554,1
0,-121.01000000000002,37.646923076923066,37.0,1643.0,349.0,969.0,333.0,2.177092307692308,107300.0,INLAND,22555,1
0,-118.30230769230769,34.16692307692306,31.0,2394.0,615.0,1485.0,582.0,3.566776923076923,247546.0,<1H OCEAN,22556,1
0,-118.27076923076925,33.95884615384617,37.0,1429.0,366.0,1261.0,346.0,1.6444884615384614,95550.0,<1H OCEAN,22557,1
0,-121.9876923076923,37.965384615384636,23.0,2747.0,446.0,1257.0,437.0,5.314661538461539,217750.0,NEAR BAY,22558,1
0,-118.12058823529408,34.08921568627449,36.0,2524.0,598.0,1653.0,570.0,3.6291764705882357,243590.0,<1H OCEAN,22559,1
0,-117.09333333333332,32.57960784313724,20.0,2230.0,504.0,1544.0,486.0,3.027949019607843,134558.0,NEAR OCEAN,22560,1
0,-118.05019607843133,34.1501960784314,37.0,2893.0,548.0,1303.0,518.0,5.3919450980392165,363672.0,INLAND,22561,1
0,-118.29568627450989,33.891568627451,31.0,2151.0,510.0,1396.0,486.0,3.411498039215687,196531.0,<1H OCEAN,22562,1
0,-121.276274509804,38.124705882352934,25.0,2272.0,455.0,1204.0,438.0,3.3490450980392152,136750.0,INLAND,22563,1
0,-118.30000000000003,33.99076923076924,45.0,1682.0,388.0,1182.0,357.0,2.0622846153846153,106861.0,<1H OCEAN,22564,1
0,-122.02937499999999,37.941874999999996,23.0,3133.0,538.0,1312.0,524.0,4.7714875,245012.0,NEAR BAY,22565,1
0,-117.08615384615382,32.62692307692308,28.0,2235.0,566.0,1368.0,545.0,2.410942307692308,134588.0,NEAR OCEAN,22566,1
0,-121.92000000000003,36.566875,34.0,3217.0,580.0,978.0,454.0,5.07239375,406700.0,NEAR OCEAN,22567,1
0,-122.28294117647056,37.818039215686255,42.0,1368.0,346.0,758.0,308.0,1.7146980392156859,107186.0,NEAR BAY,22568,1
0,-118.203125,34.66125,15.0,4870.0,810.0,2471.0,729.0,4.5767625,168300.0,INLAND,22569,1
0,-118.37392156862745,34.177058823529435,31.0,2264.0,603.0,1495.0,564.0,2.99396862745098,211992.0,<1H OCEAN,22570,1
0,-122.09949704142011,37.722647928994085,45.0,2064.0,404.0,1016.0,387.0,5.039310650887574,390425.0,<1H OCEAN,22571,1
0,-117.17196078431371,34.05470588235291,23.0,2822.0,512.0,1331.0,485.0,4.163970588235294,145060.0,INLAND,22572,1
0,-122.39647058823519,37.733137254901976,42.0,1847.0,400.0,1137.0,371.0,3.3988941176470595,229523.0,NEAR BAY,22573,1
0,-118.00843137254904,33.82235294117643,25.0,2609.0,539.0,1521.0,512.0,4.148386274509804,208811.0,<1H OCEAN,22574,1
0,-120.25769230769232,36.730384615384615,23.0,1493.0,334.0,1192.0,314.0,2.1682807692307695,68219.0,INLAND,22575,1
0,-117.24187500000001,34.146249999999995,22.0,2975.0,592.0,1468.0,555.0,3.53035,113362.0,INLAND,22576,1
0,-122.16631975867273,37.79665912518851,46.0,2422.0,484.0,1135.0,463.0,5.003269079939668,354966.0,INLAND,22577,1
0,-117.50874999999999,33.98625,21.0,4205.0,755.0,2308.0,733.0,4.07290625,151587.0,INLAND,22578,1
0,-117.11846153846153,32.774230769230755,31.0,1965.0,479.0,941.0,455.0,3.234749999999999,158438.0,NEAR OCEAN,22579,1
0,-118.92875000000004,34.185625,19.0,3079.0,503.0,1454.0,489.0,5.579862499999999,272281.0,<1H OCEAN,22580,1
0,-122.15562500000003,37.698750000000004,34.0,1703.0,339.0,844.0,331.0,3.9702812500000007,192806.0,NEAR BAY,22581,1
0,-119.016875,35.349375000000016,37.0,1681.0,359.0,933.0,329.0,2.1662625,63406.0,INLAND,22582,1
0,-122.05862745098038,37.64901960784315,27.0,2689.0,568.0,1480.0,539.0,3.986901960784313,205909.0,NEAR BAY,22583,1
0,-118.43764705882349,34.28588235294115,32.0,1762.0,394.0,1575.0,385.0,3.3229980392156855,158374.0,<1H OCEAN,22584,1
0,-121.57882352941174,36.988039215686264,19.0,3206.0,571.0,1805.0,548.0,4.332239215686275,266923.0,INLAND,22585,1
0,-122.84490196078437,38.394705882352945,26.0,2327.0,435.0,1070.0,397.0,3.9176960784313732,230617.0,NEAR OCEAN,22586,1
0,-117.57192307692304,33.878076923076925,23.0,3270.0,639.0,1944.0,603.0,3.3487769230769233,141961.0,INLAND,22587,1
0,-118.11269230769234,33.76961538461538,31.0,3268.0,683.0,1260.0,641.0,5.063373076923076,335034.0,NEAR OCEAN,22588,1
0,-118.51960784313735,34.20000000000003,32.0,2558.0,573.0,1469.0,545.0,4.03861568627451,216843.0,<1H OCEAN,22589,1
0,-117.32937499999998,33.684375,13.0,6521.0,1218.0,3109.0,1048.0,3.2077187499999997,138950.0,<1H OCEAN,22590,1
0,-122.13312500000004,37.71875,37.0,1954.0,384.0,841.0,380.0,4.24316875,231500.0,NEAR BAY,22591,1
0,-117.87153846153845,34.13307692307692,31.0,2260.0,420.0,1187.0,401.0,4.3593,221484.0,<1H OCEAN,22592,1
0,-120.92921568627452,38.702941176470596,15.0,3900.0,658.0,1834.0,613.0,4.0547450980392155,173584.0,INLAND,22593,1
0,-118.92576923076925,34.211923076923085,17.0,5207.0,821.0,2446.0,799.0,5.889215384615385,289173.0,<1H OCEAN,22594,1
0,-122.04959134615382,37.67221153846154,45.0,2021.0,394.0,989.0,376.0,4.945618509615385,382660.0,NEAR OCEAN,22595,1
0,-122.37294117647062,40.61372549019609,21.0,2666.0,552.0,1307.0,519.0,2.353509803921569,89807.0,INLAND,22596,1
0,-118.39980392156868,33.86450980392153,31.0,2618.0,574.0,1115.0,540.0,6.1389039215686285,444388.0,<1H OCEAN,22597,1
0,-120.25999999999999,38.008125000000014,18.0,3010.0,567.0,1096.0,410.0,2.9237062499999995,117331.0,INLAND,22598,1
0,-121.91687500000003,36.97375,22.0,4220.0,814.0,1687.0,713.0,4.212725000000001,284831.0,NEAR OCEAN,22599,1
0,-121.91235294117645,36.59058823529408,34.0,2663.0,518.0,1016.0,451.0,4.190405882352942,327629.0,<1H OCEAN,22600,1
0,-117.96038461538461,33.72115384615386,21.0,3259.0,564.0,1659.0,548.0,5.421965384615385,268903.0,<1H OCEAN,22601,1
0,-117.40269230769232,33.9523076923077,35.0,2105.0,423.0,1066.0,407.0,3.2170307692307696,119265.0,INLAND,22602,1
0,-121.93764423076922,37.63269230769231,43.0,2045.0,392.0,1085.0,380.0,4.596921394230769,386709.0,NEAR BAY,22603,1
0,-119.15000000000003,34.18687500000001,26.0,2532.0,588.0,2485.0,572.0,2.9658187499999995,196793.0,NEAR OCEAN,22604,1
0,-119.04937499999998,34.228125000000006,19.0,4904.0,826.0,2422.0,799.0,4.955074999999999,257787.0,NEAR OCEAN,22605,1
0,-118.11137254901963,33.82745098039215,37.0,1756.0,307.0,821.0,303.0,4.765139215686275,228858.0,<1H OCEAN,22606,1
0,-122.03999999999998,37.859375,24.0,3658.0,564.0,1265.0,549.0,6.4929125,351443.0,NEAR BAY,22607,1
0,-115.55764705882353,32.784313725490186,21.0,1547.0,334.0,1116.0,318.0,2.873315686274509,81011.0,INLAND,22608,1
0,-117.20125000000003,32.839375,29.0,2332.0,440.0,1076.0,428.0,4.016393750000001,214825.0,NEAR OCEAN,22609,1
0,-122.1295192307692,37.731033653846154,45.0,2029.0,387.0,994.0,372.0,5.010961057692308,383401.0,NEAR BAY,22610,1
0,-118.46846153846153,34.046153846153835,31.0,3371.0,854.0,1490.0,791.0,4.834373076923078,429858.0,<1H OCEAN,22611,1
0,-117.69961538461537,33.60461538461539,19.0,3073.0,599.0,1319.0,565.0,4.182857692307691,189307.0,<1H OCEAN,22612,1
0,-120.58313725490193,37.35078431372546,23.0,2374.0,500.0,1535.0,473.0,2.6471254901960783,87172.0,INLAND,22613,1
0,-118.09346153846151,34.02346153846153,29.0,2615.0,554.0,1791.0,539.0,3.7132038461538457,197134.0,<1H OCEAN,22614,1
0,-121.88750000000005,37.35687500000001,37.0,2035.0,473.0,1376.0,451.0,3.2469937499999997,205425.0,<1H OCEAN,22615,1
0,-120.52627450980387,37.32568627450979,22.0,2657.0,568.0,1686.0,537.0,2.597943137254902,87935.0,INLAND,22616,1
0,-120.84215686274506,37.71392156862745,25.0,1692.0,325.0,925.0,310.0,2.8606490196078433,133200.0,INLAND,22617,1
0,-120.47588235294113,37.313137254901946,22.0,2575.0,550.0,1621.0,516.0,2.694911764705882,91811.0,INLAND,22618,1
0,-118.37687500000001,33.813125,35.0,2331.0,390.0,941.0,375.0,6.462868749999998,454606.0,<1H OCEAN,22619,1
0,-122.17356617647063,37.79993872549017,46.0,2408.0,482.0,1142.0,461.0,4.95951544117647,351415.0,NEAR BAY,22620,1
0,-118.11901960784314,33.96352941176473,34.0,1910.0,406.0,1216.0,392.0,4.016466666666667,224343.0,<1H OCEAN,22621,1
0,-117.35062499999997,34.00625,28.0,2012.0,432.0,1282.0,395.0,2.98020625,105693.0,INLAND,22622,1
0,-118.1707692307692,33.77153846153845,35.0,2678.0,811.0,1677.0,729.0,2.3803038461538466,205773.0,NEAR OCEAN,22623,1
0,-117.24450980392156,32.79941176470585,28.0,2253.0,515.0,955.0,469.0,3.84878431372549,303535.0,NEAR OCEAN,22624,1
0,-119.80749999999996,36.7525,46.0,1671.0,377.0,941.0,357.0,1.78866875,58300.0,INLAND,22625,1
0,-122.15490196078429,37.4509803921569,40.0,2584.0,489.0,1437.0,540.0,6.101713725490194,411673.0,NEAR BAY,22626,1
0,-122.45807692307693,37.71153846153848,44.0,1886.0,386.0,1281.0,370.0,3.8303884615384627,243038.0,NEAR OCEAN,22627,1
0,-121.89346153846154,36.55807692307694,30.0,3219.0,602.0,1154.0,504.0,4.9570961538461535,375688.0,NEAR OCEAN,22628,1
0,-118.26615384615388,33.787307692307685,32.0,1850.0,493.0,1805.0,468.0,2.964246153846154,167303.0,<1H OCEAN,22629,1
0,-123.19961538461537,39.203461538461525,24.0,2022.0,411.0,1062.0,393.0,2.9000538461538463,130153.0,INLAND,22630,1
0,-122.0017578125,37.622304687500005,42.0,2109.0,420.0,1130.0,403.0,4.67373671875,396339.0,<1H OCEAN,22631,1
0,-122.19799019607844,37.91666666666667,42.0,2125.0,411.0,1119.0,396.0,4.5983,387927.0,NEAR BAY,22632,1
0,-118.0115384615385,34.128846153846155,34.0,2358.0,493.0,1298.0,466.0,4.1173769230769235,259588.0,INLAND,22633,1
0,-121.94999999999999,40.87692307692308,22.0,2349.0,475.0,1009.0,390.0,2.4991923076923075,81365.0,INLAND,22634,1
0,-117.9,34.126538461538466,30.0,2208.0,496.0,1699.0,473.0,3.310123076923077,152623.0,INLAND,22635,1
0,-121.93857843137255,37.63349264705882,43.0,2086.0,399.0,1108.0,386.0,4.616602696078432,387471.0,NEAR BAY,22636,1
0,-122.68921568627451,38.44725490196081,31.0,2134.0,427.0,978.0,410.0,3.340631372549019,197656.0,<1H OCEAN,22637,1
0,-118.30187499999997,33.792500000000004,24.0,3189.0,716.0,1871.0,681.0,3.4769312500000003,243531.0,<1H OCEAN,22638,1
0,-118.1719230769231,34.02923076923076,39.0,1154.0,310.0,1330.0,299.0,2.3418769230769234,137103.0,<1H OCEAN,22639,1
0,-121.82784313725496,39.73490196078432,27.0,3456.0,711.0,1728.0,678.0,2.539329411764706,108843.0,INLAND,22640,1
0,-118.04923076923077,34.07923076923078,35.0,1746.0,418.0,1533.0,410.0,3.0780269230769233,185515.0,INLAND,22641,1
0,-122.59846153846154,37.975,41.0,2899.0,516.0,1183.0,494.0,5.6233615384615385,357684.0,NEAR OCEAN,22642,1
0,-122.71823529411758,38.449411764705914,30.0,2181.0,473.0,1107.0,448.0,3.0106607843137256,174531.0,<1H OCEAN,22643,1
0,-116.88884615384616,33.83423076923076,19.0,3754.0,770.0,1727.0,667.0,2.2428192307692307,95903.0,INLAND,22644,1
0,-118.3549019607843,34.208039215686306,33.0,2082.0,471.0,1433.0,450.0,3.6292470588235295,215331.0,<1H OCEAN,22645,1
0,-120.0256862745098,36.172549019607835,20.0,1820.0,380.0,1223.0,352.0,2.7307215686274513,85950.0,INLAND,22646,1
0,-118.48346153846151,34.242692307692316,29.0,3038.0,633.0,1796.0,598.0,4.776873076923077,233611.0,<1H OCEAN,22647,1
0,-118.47705882352939,34.009607843137246,35.0,1995.0,563.0,1038.0,525.0,3.2608568627450967,389184.0,<1H OCEAN,22648,1
0,-117.28999999999998,33.183749999999996,12.0,4045.0,779.0,1956.0,720.0,3.7016750000000003,172431.0,NEAR OCEAN,22649,1
0,-119.1786274509804,34.17882352941179,26.0,2844.0,615.0,2291.0,606.0,3.4298901960784316,185013.0,NEAR OCEAN,22650,1
0,-117.06124999999996,33.01125,15.0,3288.0,581.0,1229.0,538.0,5.34409375,238331.0,<1H OCEAN,22651,1
0,-119.61062500000003,37.30875,14.0,2675.0,513.0,1082.0,415.0,2.85328125,123606.0,INLAND,22652,1
0,-117.07374999999998,33.120625000000004,25.0,3210.0,786.0,2145.0,722.0,2.5139062500000002,136912.0,<1H OCEAN,22653,1
0,-119.72384615384618,37.47076923076923,16.0,2161.0,433.0,822.0,322.0,2.8803653846153847,120496.0,INLAND,22654,1
0,-119.32745098039219,36.54411764705883,27.0,1728.0,370.0,1271.0,346.0,2.3509588235294117,74592.0,INLAND,22655,1
0,-119.2407692307692,36.34384615384615,20.0,2086.0,423.0,1387.0,409.0,2.540946153846153,75965.0,INLAND,22656,1
0,-122.28274509803926,37.81254901960781,40.0,1292.0,344.0,782.0,306.0,1.6885862745098037,121264.0,NEAR BAY,22657,1
0,-117.87187499999996,33.902499999999996,19.0,2423.0,437.0,1098.0,420.0,5.4498375,242431.0,<1H OCEAN,22658,1
0,-121.4635294117647,38.56607843137253,46.0,1963.0,456.0,854.0,423.0,2.435241176470588,130592.0,INLAND,22659,1
0,-122.11153846153843,37.37730769230769,32.0,2611.0,377.0,964.0,367.0,8.509838461538463,486527.0,NEAR BAY,22660,1
0,-122.08490196078435,37.67176470588238,33.0,2171.0,510.0,1166.0,468.0,3.1988647058823534,180429.0,NEAR BAY,22661,1
0,-121.89187500000003,37.40187499999999,20.0,2534.0,437.0,1551.0,485.0,4.91713125,255393.0,<1H OCEAN,22662,1
